id,col_01,col_02,col_03,col_04,col_05,col_06,col_07,col_08,col_09,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49
571,595249,226.4699,A,text_8601,2020-09-29 00:00:00,118386,20.1495,D,text_1626,2020-11-18 00:00:00,510535,684.5637,C,text_5120,2021-07-25 00:00:00,885950,606.0121,D,text_5629,2021-03-27 00:00:00,209229,896.4913,B,text_133,2021-09-12 00:00:00,703324,597.886,B,text_913,2021-05-23 00:00:00,816777,341.5288,D,text_2003,2021-12-03 00:00:00,511017,863.8838,C,text_8870,2020-11-05 00:00:00,833683,445.2406,B,text_8428,2021-03-27 00:00:00,186029,591.7603,A,text_9047
572,47037,81.2453,D,text_1038,2020-02-07 00:00:00,550524,692.7845,A,text_9068,2021-04-11 00:00:00,404174,724.5247,D,text_8513,2022-10-22 00:00:00,848615,9.509,A,text_1529,2020-10-02 00:00:00,339029,724.1787,B,text_9989,2022-11-11 00:00:00,707481,808.3131,D,text_2110,2022-03-06 00:00:00,171829,796.3249,B,text_2681,2021-10-09 00:00:00,793691,92.2735,C,text_2192,2022-08-01 00:00:00,693586,948.2027,C,text_7093,2021-10-02 00:00:00,321570,583.7623,A,text_1096
573,874839,259.0511,D,text_3323,2022-02-20 00:00:00,593454,424.3629,B,text_533,2020-06-25 00:00:00,140058,979.2271,B,text_6298,2020-08-13 00:00:00,677317,742.3558,C,text_9317,2021-11-10 00:00:00,130368,883.9821,D,text_9481,2020-08-05 00:00:00,803857,786.1097,B,text_5618,2021-11-21 00:00:00,106302,446.24,B,text_305,2021-01-31 00:00:00,77946,308.1691,D,text_4838,2020-07-21 00:00:00,740037,597.4596,C,text_7489,2022-09-07 00:00:00,542934,679.433,A,text_1235
574,507443,815.8032,D,text_9782,2021-10-30 00:00:00,330665,218.8211,C,text_5969,2021-10-22 00:00:00,265846,30.4689,D,text_9876,2021-11-20 00:00:00,642756,220.6631,D,text_4329,2021-06-26 00:00:00,255658,72.5208,D,text_8380,2022-04-27 00:00:00,780746,27.8421,C,text_1200,2021-08-09 00:00:00,192104,422.6185,A,text_2382,2021-10-15 00:00:00,842353,689.5366,B,text_7160,2021-06-05 00:00:00,783021,275.1857,D,text_8793,2020-04-06 00:00:00,435893,313.1482,C,text_8695
575,332804,89.8094,A,text_1345,2022-11-30 00:00:00,336360,648.7682,A,text_2595,2021-11-19 00:00:00,117138,922.611,C,text_7486,2022-06-26 00:00:00,923736,271.9622,B,text_7916,2022-08-29 00:00:00,264703,333.8806,A,text_2569,2021-11-23 00:00:00,356955,18.1072,D,text_2984,2021-03-19 00:00:00,818348,34.7039,B,text_7366,2021-05-01 00:00:00,988922,149.0646,A,text_872,2021-05-02 00:00:00,344734,780.813,D,text_4063,2021-12-01 00:00:00,976840,261.9981,C,text_8104
576,902636,894.7595,B,text_9422,2020-07-08 00:00:00,235392,611.9382,A,text_8244,2021-08-29 00:00:00,53996,23.9501,D,text_2650,2021-06-05 00:00:00,312097,38.2523,D,text_2773,2022-01-15 00:00:00,453606,430.2628,C,text_7224,2020-11-05 00:00:00,8019,942.8465,C,text_680,2021-10-17 00:00:00,500672,240.3153,D,text_1435,2022-06-21 00:00:00,804897,780.4002,A,text_6892,2020-03-18 00:00:00,367948,786.777,B,text_7481,2020-04-16 00:00:00,736153,710.9627,A,text_6248
577,867727,321.9854,A,text_3587,2022-05-13 00:00:00,574074,23.4581,C,text_5942,2020-04-26 00:00:00,953815,681.5929,B,text_6871,2022-10-14 00:00:00,473399,19.8727,A,text_1656,2022-03-13 00:00:00,856993,736.3493,C,text_3076,2020-01-28 00:00:00,746895,311.2368,C,text_189,2021-01-12 00:00:00,348928,656.0162,C,text_7395,2020-03-12 00:00:00,817402,53.4619,A,text_2832,2022-12-02 00:00:00,276367,893.9871,C,text_3025,2021-04-28 00:00:00,52181,398.8477,D,text_6888
578,703623,421.9555,B,text_8640,2021-01-27 00:00:00,552410,68.845,B,text_3248,2021-10-11 00:00:00,443953,918.9386,B,text_5978,2021-07-30 00:00:00,772807,213.6226,A,text_6351,2020-07-13 00:00:00,248895,902.162,B,text_1891,2020-08-22 00:00:00,360058,189.6431,B,text_9352,2020-09-26 00:00:00,802768,661.1127,A,text_536,2020-03-15 00:00:00,178507,118.5848,B,text_3682,2020-12-28 00:00:00,221667,178.8957,C,text_6990,2020-03-27 00:00:00,898199,814.1528,A,text_6418
579,94169,696.3859,B,text_7244,2021-01-15 00:00:00,39300,682.3667,D,text_6506,2021-12-28 00:00:00,233703,55.004,D,text_737,2020-02-29 00:00:00,453542,852.9602,B,text_1734,2020-03-09 00:00:00,18025,422.4635,A,text_6119,2021-02-02 00:00:00,621884,127.1204,D,text_3753,2020-05-25 00:00:00,270432,253.973,A,text_8291,2021-09-25 00:00:00,529490,648.5407,B,text_2512,2020-04-03 00:00:00,209114,958.9522,B,text_3705,2021-01-26 00:00:00,787456,348.4435,C,text_7066
580,146948,661.4454,D,text_1375,2020-03-06 00:00:00,274883,596.6298,C,text_805,2022-11-23 00:00:00,929432,363.5281,A,text_2540,2020-05-08 00:00:00,127688,120.2683,A,text_433,2020-01-10 00:00:00,30255,211.2711,C,text_758,2020-12-28 00:00:00,25705,44.6636,B,text_296,2022-01-21 00:00:00,4578,116.5712,B,text_1465,2021-01-22 00:00:00,924798,374.199,C,text_5903,2022-11-08 00:00:00,91954,99.3638,C,text_4331,2020-01-06 00:00:00,424509,228.8432,C,text_8689
581,871602,912.3126,C,text_6897,2021-01-20 00:00:00,636512,289.3085,D,text_9303,2021-11-04 00:00:00,999622,121.7378,C,text_2264,2020-07-25 00:00:00,437139,709.4383,D,text_3604,2022-02-25 00:00:00,418358,576.9224,C,text_2577,2020-03-27 00:00:00,777828,536.7629,A,text_3906,2020-06-02 00:00:00,925222,738.9021,A,text_1479,2022-11-21 00:00:00,566608,291.5431,B,text_4821,2020-08-05 00:00:00,105589,388.5389,C,text_2112,2022-07-29 00:00:00,967566,327.8779,A,text_485
582,843715,33.534,C,text_3535,2021-09-04 00:00:00,248792,445.8553,B,text_4060,2020-01-15 00:00:00,778796,112.1123,A,text_6970,2021-01-13 00:00:00,756724,267.3293,B,text_921,2020-06-12 00:00:00,611165,939.0744,D,text_9204,2020-12-11 00:00:00,663878,593.4325,B,text_5755,2022-01-27 00:00:00,228892,744.2279,D,text_1322,2020-03-22 00:00:00,182560,951.5928,D,text_2806,2021-02-09 00:00:00,958971,356.9542,B,text_6935,2020-04-19 00:00:00,626262,422.2994,A,text_2633
583,878742,220.4885,C,text_3129,2020-11-09 00:00:00,599708,248.5332,D,text_3766,2020-01-22 00:00:00,54011,541.7654,B,text_4268,2022-04-27 00:00:00,381732,236.2718,A,text_8748,2021-12-09 00:00:00,570158,825.3111,B,text_1567,2020-08-03 00:00:00,342962,253.0816,A,text_6472,2020-10-01 00:00:00,6708,336.2794,C,text_1301,2022-10-06 00:00:00,900255,101.7341,C,text_4578,2022-10-31 00:00:00,319053,87.4155,B,text_3814,2021-12-12 00:00:00,803889,100.8826,B,text_1540
584,754618,777.8151,D,text_8630,2022-10-13 00:00:00,932630,655.3188,A,text_375,2022-07-25 00:00:00,522243,697.9367,A,text_8297,2022-05-10 00:00:00,621367,397.2591,C,text_6325,2020-03-20 00:00:00,224143,751.48,A,text_7085,2022-09-13 00:00:00,699935,661.1311,C,text_6610,2022-02-26 00:00:00,450132,364.3791,A,text_7949,2020-09-28 00:00:00,95004,681.2913,D,text_1192,2020-07-27 00:00:00,257822,477.8054,C,text_5593,2021-02-15 00:00:00,102982,975.0669,B,text_952
585,578418,176.9915,C,text_3376,2022-04-03 00:00:00,80627,802.5281,C,text_3361,2021-10-27 00:00:00,690826,148.3057,B,text_53,2020-09-20 00:00:00,844427,662.8668,A,text_3086,2020-07-14 00:00:00,952014,533.9465,B,text_2331,2021-03-18 00:00:00,410009,891.2217,B,text_1534,2021-01-26 00:00:00,479512,680.7345,A,text_8009,2020-11-12 00:00:00,905333,739.5922,B,text_7885,2022-07-15 00:00:00,600438,197.618,A,text_3570,2021-10-24 00:00:00,252355,656.1991,A,text_294
586,648203,611.6615,B,text_5919,2021-01-26 00:00:00,277383,656.7821,D,text_5316,2021-10-14 00:00:00,225485,665.6452,C,text_5226,2021-03-17 00:00:00,426302,428.1052,C,text_620,2021-01-21 00:00:00,535775,168.8289,B,text_1592,2022-03-16 00:00:00,885207,921.033,C,text_7027,2020-11-08 00:00:00,768968,654.2418,C,text_8354,2021-10-18 00:00:00,263008,164.1217,C,text_1228,2021-01-03 00:00:00,618384,544.698,B,text_3268,2022-08-15 00:00:00,915366,94.4737,D,text_7786
587,80369,622.2941,D,text_387,2021-11-06 00:00:00,777754,613.6555,C,text_4218,2020-05-28 00:00:00,109689,683.6888,B,text_864,2020-10-09 00:00:00,555750,124.2377,A,text_371,2022-12-05 00:00:00,658448,34.9264,B,text_9701,2021-12-30 00:00:00,162920,798.6341,D,text_4225,2022-10-01 00:00:00,263116,467.2837,D,text_6014,2021-05-30 00:00:00,938586,578.2637,C,text_9166,2020-01-22 00:00:00,918930,339.9629,B,text_5253,2021-07-02 00:00:00,297637,960.5019,A,text_4577
588,245526,527.9547,D,text_6533,2021-10-07 00:00:00,456154,522.8976,C,text_2446,2020-12-10 00:00:00,462742,795.874,B,text_806,2020-08-21 00:00:00,373814,265.147,D,text_9205,2020-11-04 00:00:00,600584,225.7992,A,text_3901,2021-11-12 00:00:00,728339,717.22,A,text_413,2020-12-07 00:00:00,211010,197.698,B,text_164,2020-06-11 00:00:00,135995,761.9387,D,text_8048,2022-11-26 00:00:00,692665,244.8777,C,text_6743,2021-12-04 00:00:00,225216,944.2084,B,text_1672
589,686873,664.0695,B,text_4391,2022-12-09 00:00:00,305489,271.1789,D,text_7662,2020-05-14 00:00:00,185654,488.284,D,text_3076,2022-12-07 00:00:00,888722,424.3032,B,text_8047,2021-07-31 00:00:00,469200,751.425,A,text_7174,2022-11-08 00:00:00,234728,743.2631,A,text_8030,2020-03-27 00:00:00,16400,726.9953,B,text_6752,2020-02-05 00:00:00,568739,799.9936,C,text_1446,2022-12-28 00:00:00,181151,187.8309,B,text_711,2022-09-27 00:00:00,819221,869.7871,D,text_874
590,994179,735.0264,C,text_5113,2020-10-16 00:00:00,788797,342.4653,C,text_7575,2021-11-13 00:00:00,450838,792.6841,B,text_7404,2020-02-07 00:00:00,98969,707.6173,C,text_2370,2020-05-04 00:00:00,776956,839.4307,C,text_1715,2022-03-10 00:00:00,713098,713.4839,C,text_4024,2022-06-21 00:00:00,662748,664.8494,D,text_2900,2022-07-13 00:00:00,507355,151.2713,D,text_9975,2020-03-03 00:00:00,644851,229.9448,A,text_6931,2021-08-01 00:00:00,929033,328.4756,D,text_4348
591,127627,158.2829,C,text_6151,2020-03-31 00:00:00,159743,705.6813,C,text_1131,2022-05-01 00:00:00,144982,353.0394,D,text_2018,2020-04-18 00:00:00,729422,954.3656,D,text_6042,2021-04-08 00:00:00,736320,107.9399,B,text_5845,2022-10-12 00:00:00,445954,183.1999,A,text_8385,2022-03-02 00:00:00,519935,336.2489,B,text_6560,2022-12-23 00:00:00,619951,228.098,C,text_656,2020-06-04 00:00:00,558986,650.1047,D,text_9002,2021-02-01 00:00:00,712337,308.1192,A,text_1001
592,874170,822.4523,B,text_1297,2022-08-19 00:00:00,52131,38.9324,D,text_136,2021-07-31 00:00:00,879839,99.9373,C,text_1239,2020-01-09 00:00:00,216148,391.1724,A,text_6012,2020-08-04 00:00:00,670151,191.0004,D,text_7437,2021-09-04 00:00:00,377093,154.2266,B,text_5861,2022-10-09 00:00:00,520354,802.8487,D,text_6476,2021-11-16 00:00:00,367841,435.4198,D,text_8309,2022-01-26 00:00:00,990970,260.1354,B,text_2926,2022-07-29 00:00:00,865759,324.2174,B,text_4299
593,363273,804.6875,C,text_1723,2020-09-30 00:00:00,549902,731.522,B,text_1934,2021-04-01 00:00:00,637488,278.1832,D,text_696,2020-05-16 00:00:00,854120,759.1703,C,text_8245,2021-07-26 00:00:00,697186,106.3394,D,text_952,2020-02-16 00:00:00,619577,496.5292,D,text_7293,2020-06-23 00:00:00,893888,487.6961,C,text_7405,2022-03-14 00:00:00,414677,537.2371,A,text_62,2020-02-19 00:00:00,308192,17.4417,A,text_1507,2022-05-27 00:00:00,239507,253.4768,C,text_3784
594,755485,470.5755,D,text_6965,2021-05-19 00:00:00,465157,125.5272,B,text_7319,2022-09-03 00:00:00,418804,702.8579,D,text_758,2020-07-21 00:00:00,90933,941.9122,D,text_8955,2021-06-06 00:00:00,976831,305.6619,C,text_2538,2020-07-08 00:00:00,805107,435.2034,A,text_3945,2021-01-23 00:00:00,274325,472.6684,D,text_5239,2021-04-05 00:00:00,990921,946.304,A,text_3681,2020-02-10 00:00:00,192593,720.1689,D,text_6851,2020-04-09 00:00:00,628552,434.5962,A,text_5914
595,139223,303.1921,A,text_4625,2020-08-13 00:00:00,36448,464.9474,D,text_994,2020-09-05 00:00:00,304910,14.9,B,text_4614,2020-12-01 00:00:00,498154,570.3748,C,text_2956,2022-07-23 00:00:00,979658,544.9143,B,text_9335,2020-10-09 00:00:00,436967,427.3062,A,text_4690,2020-03-24 00:00:00,805857,894.0764,A,text_6469,2022-03-29 00:00:00,37893,60.5669,D,text_5315,2022-04-30 00:00:00,66257,110.2941,D,text_6282,2022-12-10 00:00:00,659461,4.3669,D,text_7146
596,630490,735.5401,D,text_795,2020-03-28 00:00:00,637445,24.323,D,text_2846,2020-02-04 00:00:00,407258,902.085,C,text_6641,2020-02-29 00:00:00,544259,835.5979,A,text_8195,2021-05-09 00:00:00,66995,830.6392,C,text_8261,2020-04-18 00:00:00,976936,835.9815,C,text_4119,2021-12-29 00:00:00,479794,195.1672,D,text_1270,2020-11-22 00:00:00,187105,910.4357,A,text_2142,2020-09-04 00:00:00,702377,121.377,D,text_7219,2021-05-24 00:00:00,154114,265.8914,C,text_6693
597,349975,98.3843,A,text_277,2022-11-23 00:00:00,465018,987.6221,A,text_6023,2022-09-29 00:00:00,282508,865.6999,A,text_3226,2022-01-25 00:00:00,181148,730.5424,C,text_4557,2020-11-23 00:00:00,738234,322.9722,B,text_917,2022-09-09 00:00:00,485730,643.8877,B,text_6259,2022-12-02 00:00:00,384066,123.4027,B,text_1744,2022-11-12 00:00:00,275289,946.6961,B,text_6781,2021-08-20 00:00:00,689349,37.4412,C,text_983,2021-11-28 00:00:00,76445,937.0532,C,text_7662
598,951179,301.8447,A,text_1611,2022-08-04 00:00:00,554509,371.43,B,text_1947,2021-01-28 00:00:00,758053,458.0661,D,text_4082,2021-02-08 00:00:00,888091,445.065,D,text_7239,2020-03-08 00:00:00,590159,990.7225,B,text_8288,2020-08-19 00:00:00,463226,882.4123,A,text_5189,2022-10-07 00:00:00,676658,23.0306,A,text_7301,2022-11-03 00:00:00,202494,612.6121,B,text_7440,2020-01-24 00:00:00,417281,299.4545,A,text_2740,2022-10-23 00:00:00,422167,877.9445,D,text_5029
599,651352,949.1081,C,text_1184,2020-07-17 00:00:00,262839,791.1775,C,text_9882,2020-01-09 00:00:00,579293,622.1403,C,text_7484,2021-12-30 00:00:00,843040,42.6735,A,text_8045,2020-06-25 00:00:00,592228,957.6567,A,text_7855,2021-10-03 00:00:00,334057,818.5934,A,text_8141,2021-01-06 00:00:00,63842,11.7775,C,text_3320,2020-06-15 00:00:00,301520,998.6692,C,text_5554,2022-10-29 00:00:00,757344,956.4467,C,text_5638,2020-02-22 00:00:00,180293,332.3112,B,text_8438
600,293319,145.7091,A,text_7117,2020-01-17 00:00:00,745105,16.4854,D,text_8489,2020-03-17 00:00:00,183857,391.2111,B,text_8341,2022-07-30 00:00:00,860140,175.6983,D,text_700,2021-05-15 00:00:00,604577,258.2049,A,text_4439,2022-04-11 00:00:00,884131,956.5644,C,text_3461,2022-05-27 00:00:00,511194,530.7041,C,text_9894,2021-07-18 00:00:00,631756,844.5498,D,text_1297,2021-12-24 00:00:00,828935,400.4692,C,text_8472,2020-08-15 00:00:00,346352,510.0148,B,text_859
601,716248,602.4696,A,text_4488,2020-08-09 00:00:00,576947,9.1993,D,text_3871,2021-08-05 00:00:00,413067,969.2875,A,text_2483,2021-05-28 00:00:00,876774,892.4748,B,text_1796,2022-09-27 00:00:00,327551,583.1431,C,text_7432,2020-07-19 00:00:00,719328,751.0579,C,text_2369,2021-05-14 00:00:00,583742,950.0903,A,text_2345,2020-04-16 00:00:00,831937,698.3257,B,text_635,2022-07-24 00:00:00,362460,827.4103,C,text_8041,2022-11-09 00:00:00,740262,312.465,A,text_739
602,533856,839.38,B,text_6653,2020-03-15 00:00:00,531325,729.7356,B,text_587,2021-05-07 00:00:00,885537,730.928,D,text_1744,2022-11-08 00:00:00,729542,239.256,B,text_2718,2020-08-25 00:00:00,148366,651.768,A,text_1469,2021-11-15 00:00:00,338275,561.0561,D,text_6453,2020-06-02 00:00:00,41386,1.1808,D,text_9150,2022-04-09 00:00:00,599987,43.3544,A,text_8460,2022-04-03 00:00:00,966906,544.1095,B,text_6116,2022-10-04 00:00:00,303378,305.7695,D,text_7049
603,101869,301.4268,C,text_7519,2021-08-06 00:00:00,288241,545.841,A,text_3331,2020-05-08 00:00:00,226553,324.9992,A,text_8927,2020-02-07 00:00:00,936393,492.9522,B,text_5290,2021-02-19 00:00:00,203526,573.2738,D,text_9392,2022-08-08 00:00:00,673125,461.5994,C,text_6381,2021-09-15 00:00:00,386476,691.6747,A,text_9484,2022-07-07 00:00:00,347270,372.0077,A,text_1468,2020-10-21 00:00:00,735232,186.109,B,text_5435,2020-09-14 00:00:00,338012,577.3221,A,text_2711
604,27055,911.2539,D,text_6554,2020-11-25 00:00:00,636178,142.9518,C,text_6165,2022-06-09 00:00:00,631226,939.034,D,text_2988,2022-08-31 00:00:00,634937,229.3662,A,text_8220,2022-05-12 00:00:00,406753,91.2536,B,text_8808,2022-06-18 00:00:00,563736,846.2599,A,text_8276,2021-11-24 00:00:00,369126,482.8201,A,text_9679,2021-08-18 00:00:00,50623,732.7489,A,text_9217,2021-01-08 00:00:00,487822,704.3265,B,text_6952,2021-01-12 00:00:00,180075,486.3615,C,text_8133
605,167731,911.3489,B,text_9037,2022-05-18 00:00:00,699309,322.2633,C,text_9132,2020-01-18 00:00:00,180646,240.1387,C,text_9523,2020-07-06 00:00:00,989355,907.817,C,text_8832,2021-03-09 00:00:00,585400,334.2773,B,text_4833,2022-09-12 00:00:00,794206,855.4815,D,text_9937,2020-04-03 00:00:00,225260,806.7034,C,text_525,2020-04-15 00:00:00,694016,544.6216,A,text_1189,2022-10-10 00:00:00,657185,336.8405,A,text_114,2020-09-13 00:00:00,935695,425.9816,D,text_8330
606,60250,472.989,D,text_1805,2022-04-14 00:00:00,211284,686.5551,A,text_8627,2022-04-07 00:00:00,332635,581.9825,A,text_3884,2021-05-28 00:00:00,68642,748.7238,D,text_5689,2020-04-19 00:00:00,636272,534.6751,C,text_8955,2022-11-02 00:00:00,677735,842.2694,D,text_5407,2022-08-18 00:00:00,497501,773.3921,A,text_5783,2022-11-23 00:00:00,859805,904.5227,A,text_2241,2022-11-29 00:00:00,536315,460.9301,D,text_430,2022-11-18 00:00:00,771449,751.1067,C,text_863
607,237055,275.6302,D,text_558,2022-08-13 00:00:00,475630,105.42,A,text_8705,2021-05-17 00:00:00,539839,68.5302,C,text_1200,2021-11-11 00:00:00,242566,986.0953,C,text_9753,2022-11-27 00:00:00,182292,78.1998,D,text_7072,2020-09-07 00:00:00,299816,732.9706,B,text_2926,2020-09-22 00:00:00,983119,997.5496,D,text_7476,2022-01-01 00:00:00,120867,462.6235,A,text_1094,2022-10-18 00:00:00,502740,662.7775,C,text_7638,2021-11-26 00:00:00,666647,472.0533,D,text_1401
608,834291,247.4467,C,text_8205,2022-12-19 00:00:00,170238,841.8466,C,text_2870,2022-02-26 00:00:00,230737,329.1446,A,text_2302,2021-09-18 00:00:00,795924,20.8854,C,text_7459,2020-12-17 00:00:00,853966,951.8583,D,text_8552,2020-03-26 00:00:00,764623,5.4036,A,text_7810,2020-02-08 00:00:00,328311,267.2716,D,text_7938,2022-01-25 00:00:00,298566,238.4625,B,text_6749,2021-06-10 00:00:00,249801,879.7,C,text_5248,2022-06-09 00:00:00,198328,953.9895,D,text_8336
609,736351,954.2416,D,text_9245,2020-01-11 00:00:00,472161,557.6816,B,text_7718,2021-12-29 00:00:00,924996,93.5317,A,text_292,2020-11-14 00:00:00,275793,322.4831,C,text_4514,2022-02-04 00:00:00,717894,920.7895,B,text_9686,2021-02-10 00:00:00,115440,945.5897,A,text_6973,2020-12-30 00:00:00,232404,716.8771,D,text_9977,2022-12-17 00:00:00,804031,989.2048,C,text_1834,2020-05-22 00:00:00,21610,80.0978,B,text_5538,2020-03-21 00:00:00,775645,927.933,C,text_5066
610,257621,849.9072,D,text_3457,2020-11-05 00:00:00,983858,191.421,C,text_9582,2020-10-22 00:00:00,63473,25.8192,D,text_3650,2022-02-19 00:00:00,783651,116.3193,D,text_4305,2022-05-01 00:00:00,500372,957.6945,B,text_9687,2022-11-13 00:00:00,75173,969.3477,A,text_1360,2020-01-12 00:00:00,999649,84.1956,B,text_1330,2022-10-30 00:00:00,974671,781.3737,A,text_569,2022-02-02 00:00:00,927178,399.9826,C,text_6406,2021-12-07 00:00:00,627368,304.2839,C,text_6147
611,584015,821.2368,B,text_3594,2020-11-25 00:00:00,762956,348.589,D,text_4336,2020-09-10 00:00:00,9289,202.1711,D,text_3760,2022-02-24 00:00:00,792940,949.4612,D,text_417,2020-10-03 00:00:00,253938,223.3107,B,text_2135,2022-12-28 00:00:00,559661,18.9463,A,text_4507,2020-01-02 00:00:00,29993,681.1204,C,text_7756,2021-04-14 00:00:00,976905,83.9104,B,text_5280,2021-03-25 00:00:00,477297,391.0004,B,text_2453,2020-10-22 00:00:00,298880,943.1628,D,text_6726
612,422955,880.5027,B,text_6836,2021-10-30 00:00:00,278197,942.0165,D,text_4290,2020-11-09 00:00:00,748051,128.3096,C,text_1196,2020-06-16 00:00:00,455460,241.9964,B,text_9388,2020-11-11 00:00:00,294667,30.1408,B,text_7672,2021-06-20 00:00:00,857369,990.8192,A,text_1224,2022-09-30 00:00:00,537560,46.632,A,text_5945,2022-04-03 00:00:00,21192,107.4793,B,text_1886,2020-02-27 00:00:00,901488,857.9282,B,text_5863,2022-02-21 00:00:00,482230,701.3993,C,text_3092
613,919902,877.8669,B,text_4171,2021-04-12 00:00:00,643495,72.4065,C,text_4810,2021-03-11 00:00:00,912053,964.0505,D,text_2873,2020-12-20 00:00:00,677925,989.493,D,text_6059,2020-01-18 00:00:00,475310,651.4071,B,text_4304,2022-09-24 00:00:00,720297,469.303,C,text_1255,2021-07-28 00:00:00,507626,815.1287,A,text_6369,2021-05-27 00:00:00,835841,752.8157,A,text_9565,2021-11-30 00:00:00,894775,846.0985,B,text_9909,2022-12-19 00:00:00,568884,815.8719,D,text_2066
614,246546,513.7485,C,text_6072,2022-08-24 00:00:00,420874,998.4794,B,text_7570,2021-10-15 00:00:00,721012,36.0894,D,text_677,2020-02-07 00:00:00,398926,333.2961,B,text_9690,2020-06-11 00:00:00,434842,320.1219,C,text_5110,2022-12-02 00:00:00,686923,110.2699,C,text_7073,2021-06-27 00:00:00,785037,562.1538,B,text_1070,2021-01-07 00:00:00,781476,285.2245,D,text_9072,2022-07-15 00:00:00,751898,405.076,B,text_8920,2020-11-16 00:00:00,963099,792.4928,A,text_6363
615,823985,759.0588,B,text_1328,2021-07-14 00:00:00,547800,878.5366,C,text_3923,2022-05-03 00:00:00,942720,648.9291,B,text_4443,2020-04-17 00:00:00,101118,236.8135,D,text_4663,2021-04-10 00:00:00,631534,505.4242,B,text_5363,2020-01-13 00:00:00,794295,927.0137,D,text_3229,2022-11-26 00:00:00,492956,304.5589,B,text_8230,2021-12-01 00:00:00,853941,389.4552,C,text_3981,2022-02-06 00:00:00,661247,644.0566,B,text_252,2021-05-28 00:00:00,356958,663.666,D,text_6024
616,605475,986.5569,D,text_6184,2021-05-24 00:00:00,329998,461.3734,A,text_5082,2021-11-15 00:00:00,704487,933.8001,A,text_9025,2022-12-22 00:00:00,232433,167.3978,A,text_543,2022-03-10 00:00:00,5797,394.0065,D,text_3945,2022-06-04 00:00:00,300964,89.9198,B,text_3513,2022-10-14 00:00:00,369025,724.0533,C,text_2946,2020-08-13 00:00:00,920778,387.2458,B,text_6187,2022-08-10 00:00:00,50251,970.7359,C,text_1329,2022-07-06 00:00:00,383993,868.3754,B,text_3111
617,917759,549.4761,B,text_8276,2020-03-02 00:00:00,830353,887.6295,D,text_6522,2021-01-11 00:00:00,729737,513.1059,B,text_6469,2022-03-28 00:00:00,373901,979.1029,C,text_1765,2022-12-08 00:00:00,703616,114.6577,A,text_330,2021-01-21 00:00:00,272049,406.0473,C,text_4706,2022-04-01 00:00:00,639592,201.2423,B,text_6501,2022-05-16 00:00:00,314704,281.7109,D,text_6024,2022-10-12 00:00:00,680975,292.1888,D,text_4290,2021-09-30 00:00:00,517457,391.6374,C,text_1581
